variables="Updated Index of k<sup>*</sup><sub>2</sub>", "Microphone Number", "Magnitude of L<sub>TI</sub>"
zone t="1", i=2, j=17, k=14
1	-60.00	-7.851095030439447
1	-60.00	0.0988177623287545
2	-60.00	-7.775900020889883
2	-60.00	0.09475117921827186
3	-60.00	-7.724776634754015
3	-60.00	0.09122517324222448
4	-60.00	-7.682811567632864
4	-60.00	0.0882415525079766
5	-60.00	-7.645436788492271
5	-60.00	0.08113827723484758
6	-60.00	-7.60989246695275
6	-60.00	0.08152108967340128
7	-60.00	-7.5779666741678415
7	-60.00	0.08180658309406419
8	-60.00	-7.558504984848987
8	-60.00	0.08198245178323015
9	-60.00	-7.546432049017407
9	-60.00	0.08206607616531836
10	-60.00	-4.093467858278168
10	-60.00	0.08419971039637397
11	-60.00	-4.092049896582777
11	-60.00	0.08411774842619815
12	-60.00	-4.089207680521879
12	-60.00	0.0839418676123567
13	-60.00	-4.084928344451737
13	-60.00	0.08366011162437974
14	-60.00	-4.0791918635831
14	-60.00	0.1262623353505083
15	-60.00	-4.071970106495919
15	-60.00	0.12779043616277613
16	-60.00	-4.0632254312096645
16	-60.00	0.12949044292150663
17	-60.00	-4.05290867186215
17	-60.00	0.13127238256011864
1	-50.00	-8.406375421431685
1	-50.00	0.15381043659256174
2	-50.00	-8.319623582513454
2	-50.00	0.15195016565439604
3	-50.00	-8.243436004692517
3	-50.00	0.1501999951817813
4	-50.00	-8.182490736534135
4	-50.00	0.14809953626386863
5	-50.00	-8.12421419401286
5	-50.00	0.14668098656961223
6	-50.00	-8.076798034859486
6	-50.00	0.14551323968289714
7	-50.00	-8.044483318357573
7	-50.00	0.1446192963297876
8	-50.00	-8.029707475282803
8	-50.00	0.14401507787867338
9	-50.00	-8.026951631395086
9	-50.00	0.1437105672676149
10	-50.00	-4.159645437447855
10	-50.00	0.1508225171520595
11	-50.00	-4.158204467089984
11	-50.00	0.1511037307724015
12	-50.00	-4.155316131891751
12	-50.00	0.15165291477339368
13	-50.00	-4.15096735804289
13	-50.00	0.15244261214574112
14	-50.00	-4.145137796735666
14	-50.00	0.15342920364551346
15	-50.00	-4.1377988613275285
15	-50.00	0.15454997744212823
16	-50.00	-4.1289123006637265
16	-50.00	0.15571924132767734
17	-50.00	-4.118428153134826
17	-50.00	0.15712247507944851
1	-40.00	-9.169986454838988
1	-40.00	0.1857788505386561
2	-40.00	-9.024246950966898
2	-40.00	0.18605549071123587
3	-40.00	-8.915402865732354
3	-40.00	0.18584262905781898
4	-40.00	-8.83945315858288
4	-40.00	0.18561249138459476
5	-40.00	-8.769086185935695
5	-40.00	0.18538458874681032
6	-40.00	-8.715266979947387
6	-40.00	0.18719869988755775
7	-40.00	-8.67161920474017
7	-40.00	0.18712256632486027
8	-40.00	-8.646440831813736
8	-40.00	0.1870643609986404
9	-40.00	-8.632082757503992
9	-40.00	0.1870330163666743
10	-40.00	-4.218478105164135
10	-40.00	0.18248721042757715
11	-40.00	-4.2170167523807764
11	-40.00	0.18236777280829528
12	-40.00	-4.2140875619092375
12	-40.00	0.18211643429351043
13	-40.00	-4.209677275066394
13	-40.00	0.18170812511299175
14	-40.00	-4.203765255297303
14	-40.00	0.18110492157390176
15	-40.00	-4.196322511721668
15	-40.00	0.18025578005161352
16	-40.00	-4.187310252280745
16	-40.00	0.17909640144812353
17	-40.00	-4.176677808861655
17	-40.00	0.17754946820776146
1	-30.00	-10.179856777549038
1	-30.00	2.1570064634164745
2	-30.00	-9.977122962962364
2	-30.00	2.131927336472847
3	-30.00	-9.808440459678344
3	-30.00	0.2079958637927342
4	-30.00	-9.667304860302336
4	-30.00	0.20788925006367528
5	-30.00	-9.562954505346882
5	-30.00	0.20784834924403056
6	-30.00	-9.476049525039492
6	-30.00	0.20783726149264084
7	-30.00	-9.421337869375492
7	-30.00	0.20783796636361052
8	-30.00	-9.36504690453108
8	-30.00	0.20784165271060617
9	-30.00	-9.337431151190017
9	-30.00	0.20784426961579083
10	-30.00	-4.268320571000595
10	-30.00	0.182027540960017
11	-30.00	-4.266841949645171
11	-30.00	0.18172081619595756
12	-30.00	-4.263878145419391
12	-30.00	0.18110230817318945
13	-30.00	-4.259415743007042
13	-30.00	0.18016213678516332
14	-30.00	-4.253433862060114
14	-30.00	0.17888611200466203
15	-30.00	-4.245903169209056
15	-30.00	0.17725660175058866
16	-30.00	-4.23678441411598
16	-30.00	0.17525389302098915
17	-30.00	-4.226026330085555
17	-30.00	0.17155785327917622
1	-20.00	-11.652119557031073
1	-20.00	2.62303679587219
2	-20.00	-11.230950694496299
2	-20.00	2.5857318966229426
3	-20.00	-10.932628993902979
3	-20.00	2.351951583108705
4	-20.00	-10.728089588839715
4	-20.00	2.334063949765396
5	-20.00	-10.55335475595894
5	-20.00	2.3230008329850693
6	-20.00	-10.432143899020565
6	-20.00	0.2281834206457958
7	-20.00	-10.371907629711988
7	-20.00	0.22760352159100222
8	-20.00	-10.30040621373982
8	-20.00	0.2272588915250466
9	-20.00	-10.301889679056162
9	-20.00	0.22709793988228844
10	-20.00	-4.307956363713439
10	-20.00	0.18279301344255386
11	-20.00	-4.306464009256699
11	-20.00	0.18270255057258933
12	-20.00	-4.303472677901532
12	-20.00	0.18252551768821385
13	-20.00	-4.298968829764036
13	-20.00	0.1900438346781892
14	-20.00	-4.292931390611687
14	-20.00	0.18980041033859005
15	-20.00	-4.285330754699105
15	-20.00	0.18952598825349248
16	-20.00	-4.2761273072270125
16	-20.00	0.1892425837555162
17	-20.00	-4.265269305458159
17	-20.00	0.18897888202897925
1	-10.00	-13.38758682278529
1	-10.00	6.1344033717469335
2	-10.00	-12.876009341777046
2	-10.00	4.895055206725645
3	-10.00	-12.450371405666985
3	-10.00	2.8430861642517735
4	-10.00	-12.074970173851097
4	-10.00	2.577006626533809
5	-10.00	-11.794439112472476
5	-10.00	2.557008593400817
6	-10.00	-11.598834920864276
6	-10.00	2.5536062470823313
7	-10.00	-11.452085271521263
7	-10.00	2.5443844567755343
8	-10.00	-11.369152899551903
8	-10.00	2.5397897202569695
9	-10.00	-11.33400587463493
9	-10.00	2.5396505286166957
10	-10.00	-4.336409786956157
10	-10.00	0.23279889159958883
11	-10.00	-4.334907487515796
11	-10.00	0.23284030846567239
12	-10.00	-4.331896222338243
12	-10.00	0.23292567335406825
13	-10.00	-4.327362361869307
13	-10.00	0.23306012986881322
14	-10.00	-4.32128469229233
14	-10.00	0.23325160479019746
15	-10.00	-4.313633411738891
15	-10.00	0.23351108620688024
16	-10.00	-4.304368642931339
16	-10.00	0.23385304067889476
17	-10.00	-4.293438300221569
17	-10.00	0.23429602189702292
1	0.00	-16.232495270281735
1	0.00	7.722948020338663
2	0.00	-14.663368592893896
2	0.00	6.890664566692657
3	0.00	-13.816947748943232
3	0.00	6.418008591190863
4	0.00	-13.285948452944394
4	0.00	5.7124377492940965
5	0.00	-12.961115227401663
5	0.00	4.162659095614869
6	0.00	-12.73439523801225
6	0.00	1.38905790789232
7	0.00	-12.569299015028397
7	0.00	0.40771535293235023
8	0.00	-12.449587885655323
8	0.00	0.2780998757117061
9	0.00	-12.390327742854158
9	0.00	0.25492463543933047
10	0.00	-4.353222351658872
10	0.00	0.22615881098146956
11	0.00	-4.351714224935646
11	0.00	0.22619727099703554
12	0.00	-4.348691279338656
12	0.00	0.22627706926447674
13	0.00	-4.34413983245458
13	0.00	0.22640405760889548
14	0.00	-4.338038588193701
14	0.00	0.22658726110796742
15	0.00	-4.330357629107539
15	0.00	0.22851893195863457
16	0.00	-4.321056923262818
16	0.00	0.23154803723328646
17	0.00	-4.310084183007826
17	0.00	0.23877056827168114
1	10.00	-17.675915440988465
1	10.00	8.841381353147748
2	10.00	-16.19058711252568
2	10.00	7.615574836407549
3	10.00	-14.95656045280532
3	10.00	6.956533542530943
4	10.00	-14.177279462302943
4	10.00	6.654781486843063
5	10.00	-13.720258904817301
5	10.00	6.087581641014067
6	10.00	-13.401683039647702
6	10.00	6.023406357655528
7	10.00	-13.201167034245598
7	10.00	3.980795702483749
8	10.00	-13.133373193244049
8	10.00	6.327659612585588
9	10.00	-13.04910628311505
9	10.00	2.3649640910460796
10	10.00	-4.357661392148449
10	10.00	0.22419507511821632
11	10.00	-4.356151724797271
11	10.00	0.2242325736565545
12	10.00	-4.353125691106977
12	10.00	0.22431055365612176
13	10.00	-4.348569594684891
13	10.00	0.22598460238630516
14	10.00	-4.34246211768309
14	10.00	0.22616558854413654
15	10.00	-4.334773312086588
15	10.00	0.2354812946034121
16	10.00	-4.325463105061895
16	10.00	0.23580330299738847
17	10.00	-4.3144791555358655
17	10.00	0.2505279142475039
1	20.00	-17.14774878143774
1	20.00	8.812004033058756
2	20.00	-15.977094157355062
2	20.00	7.535797079843379
3	20.00	-14.868967391571331
3	20.00	6.908077450593449
4	20.00	-14.217198596718157
4	20.00	6.3110984215446635
5	20.00	-13.823281080411649
5	20.00	5.006331541961127
6	20.00	-13.588552575845474
6	20.00	4.603929292080532
7	20.00	-13.372143681886092
7	20.00	0.2860237928886683
8	20.00	-13.22243237000198
8	20.00	0.24300307566367954
